TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
51078,2023-11-03 01:10:35.756607,2822.76,336,purchase,Philadelphia,0
10121,2024-08-01 18:56:35.516246,2031.04,52,refund,San Jose,0
30174,2024-04-23 05:54:35.610099,2945.51,861,purchase,Dallas,0
96680,2023-12-19 04:47:36.013304,220.24,886,purchase,San Antonio,1
767,2024-09-12 07:52:35.466380,3039.54,24,purchase,Dallas,0
90982,2024-07-09 14:41:35.989151,2886.38,687,refund,Los Angeles,1
18649,2023-12-20 21:46:35.552447,2528.47,977,purchase,Philadelphia,0
15783,2024-03-25 04:37:35.540167,315.89,35,refund,Philadelphia,0
59002,2024-07-11 15:00:35.824187,3980.9,739,refund,Philadelphia,0
96910,2024-06-02 15:26:36.014370,3576.24,346,purchase,San Diego,0
45782,2024-05-15 23:51:35.722800,4475.19,897,purchase,Philadelphia,0
15359,2024-04-22 04:48:35.538170,3672.76,835,refund,San Jose,0
25353,2024-03-26 20:33:35.589858,1010.78,794,purchase,New York,0
93356,2024-06-27 13:12:35.999148,999.77,528,refund,Chicago,0
76327,2024-02-08 07:03:35.920575,51.39,536,refund,Philadelphia,0
75751,2024-08-27 04:59:35.918156,2924.29,841,purchase,Dallas,0
87169,2024-05-31 06:04:35.965528,4668.03,516,purchase,Chicago,0
1836,2023-12-25 04:45:35.471834,4492.06,508,purchase,Phoenix,0
87434,2024-02-25 10:59:35.966545,3662.36,270,refund,Chicago,0
37920,2024-05-03 23:28:35.667424,1037.51,214,purchase,San Antonio,0
51779,2024-08-31 19:57:35.761411,1484.26,758,refund,Los Angeles,0
68476,2024-04-25 10:36:35.869069,2250.06,143,purchase,San Diego,0
23538,2024-02-25 09:37:35.582075,3190.29,587,purchase,Houston,0
98379,2023-12-04 18:29:36.020692,2160.81,14,purchase,San Jose,0
12738,2024-10-16 04:44:35.527156,3824.81,217,refund,Houston,0
28436,2024-09-12 11:14:35.603263,2349.11,705,purchase,Los Angeles,0
82708,2024-04-15 09:38:35.948733,115.87,660,refund,Chicago,0
2802,2024-04-23 22:35:35.484311,1361.88,552,purchase,Phoenix,0
19122,2024-03-28 22:32:35.554910,1071.6,127,refund,Los Angeles,0
21513,2024-04-05 08:15:35.564680,4156.0,846,purchase,San Diego,0
864,2023-11-26 20:18:35.466899,1743.53,776,purchase,Phoenix,0
49315,2024-05-28 20:28:35.745637,3683.32,341,refund,Philadelphia,0
93527,2024-06-03 20:20:35.999819,4443.05,392,refund,Philadelphia,0
6799,2024-08-15 01:18:35.502228,2430.3,436,purchase,Philadelphia,1
66964,2024-01-15 21:23:35.859835,4717.35,121,purchase,San Antonio,0
66939,2024-09-26 10:04:35.859748,1883.62,787,purchase,Houston,0
44471,2024-01-19 05:51:35.714754,886.66,881,purchase,Dallas,1
37276,2023-12-04 04:13:35.663042,3790.79,297,refund,Houston,0
9515,2024-02-02 17:32:35.513613,3154.43,841,purchase,Houston,0
38754,2023-12-28 07:17:35.673005,1954.98,636,refund,Dallas,0
65256,2024-01-26 12:45:35.851454,2706.17,946,refund,Chicago,0
65730,2024-08-01 08:37:35.853976,4892.7,293,purchase,San Antonio,0
8676,2024-01-10 04:45:35.510025,443.53,529,purchase,Chicago,0
65784,2023-11-20 06:07:35.854222,1515.6,37,refund,Philadelphia,0
67159,2024-07-11 07:07:35.860556,982.91,263,purchase,Houston,0
23921,2024-08-08 17:26:35.583808,4206.3,877,refund,New York,1
78048,2024-02-17 23:34:35.928982,4352.69,831,refund,San Jose,1
95411,2024-03-25 14:01:36.007957,840.16,543,refund,Los Angeles,0
24480,2024-08-07 22:32:35.586073,4883.54,379,refund,Philadelphia,0
97341,2024-02-04 01:10:36.016215,758.49,837,refund,Chicago,1
85871,2024-01-16 23:08:35.960767,4833.17,302,refund,San Jose,0
42520,2023-11-24 05:35:35.702578,2920.58,856,purchase,Phoenix,0
62609,2024-04-10 12:20:35.840581,4815.75,844,purchase,Philadelphia,0
67348,2024-03-17 09:49:35.861208,870.93,790,purchase,Phoenix,0
27014,2024-02-18 04:30:35.597577,992.67,525,refund,Phoenix,0
45466,2024-09-12 08:55:35.720846,3541.86,337,purchase,San Antonio,0
72356,2024-02-05 04:04:35.900600,4293.76,997,purchase,San Jose,0
52531,2024-03-31 03:19:35.766380,4717.81,252,purchase,Phoenix,0
80546,2024-08-26 07:40:35.940871,3564.48,797,purchase,Phoenix,0
97905,2024-07-17 05:08:36.018709,1376.23,273,purchase,Houston,0
70445,2024-10-07 22:33:35.890141,4142.95,116,refund,Philadelphia,0
81772,2024-01-25 01:16:35.945475,3718.2,68,purchase,Dallas,0
57345,2024-02-02 09:11:35.814475,727.0,668,purchase,New York,0
22512,2024-09-24 20:46:35.569625,4890.34,973,purchase,Phoenix,0
72277,2024-06-01 06:51:35.900185,2265.47,621,purchase,Houston,0
15069,2023-11-05 21:00:35.536647,682.71,657,refund,Dallas,0
29711,2024-01-22 04:13:35.608339,4188.76,517,refund,Dallas,0
89077,2024-05-19 16:20:35.973273,893.38,161,refund,New York,0
14985,2024-06-23 01:00:35.536267,4613.95,259,refund,San Jose,0
98688,2024-06-26 23:02:36.021985,4965.47,179,purchase,Houston,0
42877,2024-03-28 05:23:35.704760,2118.39,1,purchase,Chicago,0
23409,2024-05-24 17:00:35.573526,3582.04,396,refund,Chicago,0
23301,2023-11-02 06:20:35.573157,1742.04,578,purchase,Philadelphia,0
11796,2024-08-06 07:37:35.523113,3531.27,792,purchase,San Jose,0
2324,2024-01-03 00:59:35.481684,2117.11,605,refund,Dallas,0
74253,2024-04-21 20:48:35.910792,1067.79,675,purchase,Houston,0
24742,2024-08-27 22:37:35.587127,4284.27,533,purchase,Chicago,0
6682,2023-12-24 10:34:35.501645,1051.98,473,purchase,San Diego,0
48823,2023-12-04 04:53:35.742365,3604.58,92,refund,Phoenix,0
99354,2024-09-26 20:36:36.024776,765.53,789,refund,New York,0
45071,2024-07-03 10:13:35.718638,3808.68,662,refund,Houston,0
87551,2024-07-03 10:44:35.966973,2226.05,178,refund,San Antonio,0
15790,2024-07-01 11:20:35.540190,3141.56,354,purchase,San Jose,0
1822,2024-06-11 07:57:35.471786,3042.86,918,purchase,Dallas,0
11190,2024-05-09 21:45:35.520677,1405.08,187,refund,New York,1
53102,2024-08-06 09:15:35.786196,1186.94,877,refund,Philadelphia,0
21039,2024-10-21 04:06:35.562633,4101.1,191,refund,Philadelphia,0
47405,2024-02-06 18:38:35.733400,4407.36,542,refund,Houston,0
83523,2024-07-14 10:39:35.952147,2625.18,713,purchase,New York,1
24704,2024-05-05 05:54:35.586952,4113.69,527,refund,San Diego,0
4750,2024-08-05 02:00:35.493027,285.69,847,refund,Philadelphia,0
60939,2023-12-16 06:20:35.832967,2550.45,109,refund,Dallas,1
83395,2024-02-28 03:01:35.951700,1549.5,782,purchase,New York,0
87092,2024-01-09 19:45:35.965271,4279.24,914,refund,Chicago,0
69092,2024-03-11 09:31:35.882653,1971.82,748,purchase,Philadelphia,0
85614,2024-01-22 03:14:35.959875,498.98,720,purchase,San Antonio,0
72786,2023-12-22 09:19:35.903129,1892.51,115,purchase,San Diego,0
53593,2024-01-17 13:01:35.789428,2059.24,377,purchase,Phoenix,0
31797,2024-05-07 06:13:35.619710,3340.46,321,purchase,Chicago,0
59406,2023-12-24 11:19:35.825536,4072.98,504,purchase,San Diego,0
78399,2024-05-18 19:06:35.930964,4376.85,502,purchase,Chicago,0
13508,2023-10-25 23:50:35.530263,3860.79,164,purchase,New York,0
58236,2024-05-23 10:49:35.821617,2957.69,1,refund,Philadelphia,0
9130,2024-09-03 13:54:35.511938,2180.01,867,refund,Chicago,0
72322,2024-03-07 00:43:35.900426,3643.98,684,purchase,Chicago,1
62405,2024-08-08 12:46:35.839883,86.4,95,refund,Los Angeles,0
97350,2024-04-14 14:21:36.016250,4470.74,187,refund,New York,1
80707,2023-12-10 20:16:35.941538,665.74,135,purchase,Chicago,1
37200,2024-09-14 05:33:35.662529,189.87,451,purchase,New York,0
2058,2024-08-09 23:14:35.472651,255.27,242,purchase,San Diego,0
39835,2024-03-16 14:46:35.687335,1949.48,481,purchase,Chicago,0
14037,2024-02-15 00:30:35.532349,4983.81,271,refund,Dallas,0
26973,2024-09-21 15:57:35.597429,3671.39,813,refund,Los Angeles,0
97638,2024-07-27 17:11:36.017465,2705.13,210,purchase,San Diego,0
16641,2024-04-14 18:44:35.544126,162.76,506,purchase,San Antonio,0
49162,2024-06-10 10:20:35.744595,710.16,718,purchase,Phoenix,0
19269,2024-03-26 07:32:35.555732,2971.02,612,purchase,Philadelphia,0
75669,2023-11-07 17:13:35.917802,2045.03,561,purchase,Dallas,0
76756,2024-10-08 05:16:35.922445,1592.31,425,purchase,Phoenix,0
2122,2024-04-29 22:20:35.472864,4599.62,887,purchase,Philadelphia,0
36955,2024-07-06 11:57:35.660892,1784.51,840,refund,Philadelphia,0
36749,2024-07-05 05:09:35.659669,4445.43,63,refund,Chicago,0
38862,2024-02-22 21:43:35.681844,2112.7,12,purchase,Chicago,0
34496,2024-06-10 20:20:35.637026,2661.81,326,refund,Houston,0
84925,2024-08-05 05:38:35.957246,135.69,837,refund,San Antonio,0
51205,2024-08-30 02:48:35.757424,1937.74,419,refund,San Antonio,0
99028,2024-03-28 00:45:36.023416,2715.19,117,purchase,San Jose,0
44006,2024-02-03 22:17:35.712049,3746.45,132,refund,New York,0
55319,2024-07-19 10:00:35.800754,559.58,356,purchase,San Jose,0
29007,2024-01-03 05:02:35.605499,1528.98,535,refund,San Jose,1
2416,2024-08-20 09:28:35.482266,3791.3,411,refund,San Jose,0
59169,2024-08-11 23:09:35.824743,2412.15,893,purchase,New York,0
70284,2023-11-12 20:19:35.889300,3840.3,269,purchase,Dallas,0
25202,2024-02-09 12:39:35.589093,329.35,985,refund,New York,0
28169,2024-07-20 02:43:35.602192,2013.5,314,purchase,San Jose,0
56439,2024-07-01 17:40:35.808465,2442.33,452,purchase,San Diego,0
70470,2024-03-29 23:32:35.890277,1052.46,370,refund,Philadelphia,0
80252,2024-05-22 09:26:35.939765,2383.33,216,purchase,Los Angeles,0
46348,2024-03-03 12:44:35.726582,1420.06,449,purchase,San Jose,1
75364,2024-10-15 06:47:35.916379,4579.26,771,purchase,Chicago,0
58150,2024-04-08 00:03:35.821038,4763.48,564,refund,Phoenix,0
63036,2024-01-31 04:29:35.842621,3921.52,518,purchase,Dallas,0
43720,2024-09-23 20:20:35.710191,4959.66,904,purchase,San Diego,1
53159,2024-09-12 04:45:35.786576,4674.92,828,purchase,Philadelphia,0
33030,2024-02-02 16:29:35.627330,1958.13,67,purchase,Philadelphia,0
65968,2024-04-21 21:49:35.855103,1902.01,407,refund,Chicago,1
27373,2024-08-06 01:04:35.598968,3842.92,169,purchase,Chicago,0
24484,2024-01-12 04:50:35.586089,4968.1,784,purchase,Philadelphia,0
36981,2024-01-12 14:30:35.661054,3292.44,658,refund,Phoenix,0
18296,2024-09-29 14:48:35.550950,3231.61,604,purchase,San Diego,0
6802,2024-07-05 10:57:35.502246,4980.94,832,purchase,Dallas,0
8876,2024-08-09 11:01:35.510885,3495.15,881,purchase,San Jose,0
28895,2024-01-24 23:39:35.605078,3291.24,197,purchase,Houston,0
77304,2023-11-30 20:14:35.925297,1356.44,315,refund,Phoenix,0
4414,2024-03-22 02:25:35.491625,904.54,715,refund,Dallas,0
86839,2024-06-17 20:55:35.964367,3050.07,642,purchase,Philadelphia,1
56803,2024-07-12 00:40:35.810908,4575.38,67,refund,San Jose,0
32302,2024-03-22 19:47:35.622985,1162.94,246,refund,Phoenix,0
95906,2024-09-13 08:10:36.010081,1076.13,161,refund,Phoenix,1
63791,2024-06-29 01:13:35.845555,866.8,575,purchase,San Jose,0
43522,2024-05-29 14:29:35.708897,478.72,644,purchase,Los Angeles,0
23201,2024-06-20 21:25:35.572809,2408.79,549,purchase,Houston,0
50074,2024-02-22 04:37:35.750473,2668.57,915,purchase,Dallas,0
40371,2024-01-09 15:08:35.690308,881.75,510,refund,San Jose,0
38737,2024-06-14 22:35:35.672894,2027.76,980,refund,Philadelphia,0
37906,2024-04-20 10:01:35.667325,3278.89,848,refund,San Diego,0
75313,2023-11-22 03:36:35.916076,1070.1,493,purchase,San Antonio,1
80135,2024-05-13 16:45:35.939349,3297.34,862,refund,New York,0
33063,2024-08-04 11:29:35.627548,1495.87,554,purchase,San Diego,0
67324,2023-12-04 05:37:35.861124,2294.42,628,refund,New York,0
2153,2024-01-06 22:56:35.472969,4872.61,943,refund,New York,0
91250,2024-05-09 23:17:35.990129,1366.78,174,purchase,Philadelphia,0
22159,2024-09-26 15:56:35.567358,3936.14,486,purchase,Philadelphia,0
78262,2023-10-22 21:28:35.930209,2854.49,586,refund,Dallas,0
27310,2023-11-19 17:52:35.598731,4342.33,464,purchase,New York,0
93689,2024-09-01 03:24:36.000519,1980.62,381,purchase,San Jose,0
57661,2024-05-07 14:29:35.816490,2660.95,109,refund,Houston,0
80606,2024-01-04 21:43:35.941082,1420.67,98,refund,San Antonio,1
17687,2023-12-17 14:21:35.548493,1733.13,301,refund,Philadelphia,0
48040,2024-05-22 13:48:35.737470,1416.4,655,refund,San Antonio,0
38190,2024-02-25 10:49:35.669219,2642.48,434,refund,Los Angeles,0
17482,2024-01-07 11:00:35.547736,1644.27,320,purchase,Philadelphia,0
89298,2024-09-23 07:32:35.982604,740.23,863,purchase,Philadelphia,0
24105,2024-04-25 02:58:35.584471,2679.62,445,refund,Houston,0
35705,2024-10-02 01:18:35.651911,3547.79,450,purchase,Phoenix,0
79913,2024-05-14 22:21:35.938450,3907.45,677,purchase,New York,0
18312,2024-09-25 03:33:35.551009,2137.57,14,refund,Los Angeles,0
23463,2023-11-14 20:21:35.581804,1488.52,3,refund,Houston,0
592,2023-11-23 04:25:35.465784,3904.28,414,purchase,San Antonio,0
15005,2024-07-18 13:12:35.536347,3619.01,24,purchase,San Antonio,0
36175,2024-06-09 09:59:35.656216,2984.35,762,refund,New York,0
82295,2024-03-12 10:33:35.947318,2117.23,90,refund,Chicago,0
38411,2024-08-26 18:31:35.670709,4237.52,62,refund,Houston,0
67900,2024-07-18 10:40:35.865307,976.09,480,purchase,Houston,0
43007,2023-12-25 11:50:35.705629,2588.18,318,refund,San Antonio,0
29153,2023-12-30 14:19:35.606078,2665.83,468,refund,Chicago,0
17265,2023-11-09 19:13:35.546890,487.15,158,refund,San Antonio,0
98435,2023-11-28 18:44:36.020907,2768.39,121,refund,San Jose,0
45837,2024-04-16 13:38:35.723164,2253.52,291,purchase,Philadelphia,0
17817,2024-08-31 14:05:35.549016,3784.39,570,purchase,San Diego,0
51800,2024-05-16 02:45:35.761548,3293.19,160,purchase,Phoenix,0
38141,2024-02-07 18:35:35.668890,1222.44,967,purchase,Chicago,0
70022,2024-07-08 03:01:35.887917,528.11,929,refund,San Diego,0
68423,2024-01-24 10:13:35.868759,4677.51,138,purchase,Houston,0
50759,2024-07-30 14:02:35.754575,1880.37,9,purchase,Phoenix,0
53710,2024-09-27 02:15:35.790264,1583.6,322,purchase,Chicago,0
97911,2024-04-13 18:45:36.018733,1526.17,386,purchase,Dallas,0
32914,2024-06-28 01:43:35.626584,1971.93,769,refund,San Antonio,0
54727,2024-08-29 07:51:35.796885,868.93,794,refund,San Jose,0
18958,2024-07-11 04:10:35.553840,2662.63,793,refund,Philadelphia,0
9705,2024-01-02 23:20:35.514426,615.95,365,refund,Phoenix,0
33842,2024-09-25 23:05:35.632713,1238.45,964,purchase,Houston,0
91486,2024-09-02 10:40:35.990935,1023.97,740,refund,Dallas,0
70351,2024-06-18 16:26:35.889653,1761.2,988,refund,Chicago,0
70629,2023-12-26 18:27:35.891095,3353.42,225,purchase,Houston,1
55082,2024-04-26 09:28:35.799216,2250.14,912,refund,Chicago,0
33187,2024-04-13 03:41:35.628374,2680.47,28,purchase,Chicago,0
98389,2024-06-18 22:56:36.020737,3054.06,581,refund,San Jose,1
61842,2024-01-21 03:49:35.837972,4664.15,65,purchase,San Diego,0
78310,2023-11-15 11:07:35.930415,4233.5,812,purchase,Dallas,0
26527,2024-08-20 18:23:35.595639,3817.43,168,refund,Phoenix,0
93817,2023-11-15 00:10:36.001055,999.13,765,purchase,Los Angeles,0
16536,2024-03-04 00:23:35.543572,2231.37,588,refund,San Jose,0
1590,2024-08-10 14:53:35.470681,4983.71,467,purchase,San Diego,0
50969,2024-08-29 14:27:35.755884,2554.33,819,purchase,Chicago,0
31741,2024-03-07 09:29:35.619327,3321.96,265,refund,Dallas,0
33475,2023-12-16 02:09:35.630283,1487.32,578,refund,San Jose,0
37296,2024-05-17 00:27:35.663174,2779.55,727,refund,San Jose,0
26916,2024-07-02 15:40:35.597240,568.33,116,purchase,Phoenix,1
29213,2024-01-23 00:30:35.606390,4414.21,374,refund,New York,0
31529,2024-09-27 20:30:35.617925,413.33,601,refund,Chicago,0
98426,2024-01-21 04:12:36.020877,4172.46,932,purchase,Phoenix,0
6767,2024-09-05 20:55:35.502058,1232.8,528,purchase,Dallas,0
43992,2024-07-28 13:53:35.711960,4180.21,988,refund,Chicago,0
11514,2023-12-27 00:52:35.521965,641.71,936,refund,San Diego,0
57062,2024-05-16 10:43:35.812558,848.61,718,refund,San Diego,0
85356,2024-03-13 12:33:35.958961,4318.12,384,purchase,Houston,0
59682,2023-11-18 12:52:35.826998,575.43,951,purchase,Los Angeles,1
87314,2024-10-15 19:18:35.966143,4758.67,723,purchase,San Jose,0
18580,2024-06-14 02:43:35.552103,2036.62,83,refund,Phoenix,0
92489,2024-02-02 23:46:35.995434,564.99,795,refund,Philadelphia,0
10393,2024-05-05 16:40:35.517369,3969.72,905,refund,Philadelphia,0
14261,2023-10-21 14:02:35.533229,1182.79,38,purchase,San Antonio,0
81101,2024-10-04 11:58:35.943035,3676.38,485,refund,Phoenix,0
47128,2024-07-05 08:19:35.731552,2717.35,939,purchase,Philadelphia,0
52330,2024-04-02 22:12:35.765049,3051.64,77,purchase,San Antonio,0
49683,2024-01-06 03:08:35.748101,3992.9,145,purchase,Chicago,0
71341,2024-05-09 21:27:35.895080,2353.12,38,refund,San Antonio,0
23628,2024-04-12 11:39:35.582393,2819.53,330,purchase,San Antonio,0
29107,2024-09-23 23:54:35.605919,4436.01,10,purchase,Phoenix,0
67909,2024-08-09 09:39:35.865367,3376.75,828,refund,Los Angeles,1
84892,2024-10-06 11:03:35.957136,4900.85,966,refund,San Diego,0
67721,2024-02-22 14:32:35.864097,1130.46,642,refund,Phoenix,0
65525,2024-08-30 12:56:35.852903,4866.3,791,refund,Chicago,0
82533,2024-10-07 13:11:35.948147,1935.28,674,purchase,San Antonio,0
53895,2024-08-12 09:12:35.791440,4141.1,259,refund,New York,0
61657,2024-09-16 05:52:35.837303,4551.91,825,refund,Chicago,0
80334,2024-01-14 08:27:35.940070,4528.85,179,purchase,San Jose,0
58058,2023-10-30 19:00:35.820429,961.88,271,refund,Phoenix,0
36930,2024-02-11 10:38:35.660737,555.82,67,refund,Phoenix,0
4546,2024-04-17 22:34:35.492139,2929.72,898,refund,Dallas,0
460,2024-03-23 08:42:35.464903,4448.41,884,purchase,Los Angeles,0
52878,2024-09-22 17:04:35.770221,2771.37,704,refund,San Jose,0
70241,2024-01-10 23:22:35.889079,789.61,44,refund,San Diego,0
65701,2024-02-23 23:34:35.853834,1536.17,468,purchase,San Antonio,0
88416,2024-03-23 09:01:35.970807,4693.23,811,refund,New York,1
79294,2024-08-27 11:13:35.935471,1586.97,536,refund,Chicago,0
34827,2024-07-15 04:05:35.645923,2588.62,996,purchase,Philadelphia,0
6927,2024-01-10 15:08:35.502687,4520.15,132,refund,New York,0
72362,2023-11-01 09:56:35.900631,422.31,367,refund,New York,0
81521,2024-06-15 20:06:35.944625,2175.04,477,purchase,Dallas,0
55819,2024-08-05 22:10:35.804504,1346.25,848,refund,Philadelphia,0
84517,2024-09-04 02:22:35.955803,2973.29,325,refund,Phoenix,0
77788,2024-04-19 10:56:35.927790,1135.61,386,purchase,Houston,0
52468,2024-02-16 22:31:35.765967,3002.56,786,refund,Houston,0
30997,2024-06-03 10:32:35.614182,91.21,458,purchase,San Jose,0
53253,2024-03-27 20:34:35.787202,3238.88,496,purchase,San Antonio,0
69368,2024-08-03 09:30:35.884282,4139.42,16,refund,San Antonio,0
21292,2023-11-05 23:23:35.563641,1167.88,177,refund,San Jose,0
63946,2024-09-24 08:38:35.846327,468.52,398,purchase,Dallas,0
88050,2024-06-01 16:02:35.969040,4560.94,884,purchase,Chicago,1
32131,2024-08-05 01:18:35.621977,2967.8,745,refund,San Jose,0
37069,2023-12-11 04:18:35.661649,1638.58,204,purchase,San Diego,0
7196,2024-09-30 14:38:35.503812,2244.79,37,purchase,San Diego,0
4707,2024-01-06 01:03:35.492844,464.02,133,refund,Houston,0
20388,2023-10-29 06:42:35.560299,3348.67,820,refund,New York,0
61166,2023-11-18 00:29:35.834367,343.04,596,refund,Chicago,0
24090,2024-09-15 09:47:35.584418,4820.25,757,refund,San Diego,0
30347,2024-09-04 19:53:35.610694,92.44,42,refund,Dallas,0
57571,2024-06-08 12:46:35.815910,2484.62,525,refund,San Antonio,0
64142,2023-12-20 20:51:35.847019,3953.61,698,purchase,San Antonio,0
60883,2023-12-12 14:30:35.832611,4041.21,682,refund,Houston,0
59108,2023-12-17 01:54:35.824539,732.49,134,refund,San Diego,1
56346,2023-11-08 22:42:35.807889,3996.13,781,purchase,Dallas,0
86947,2024-09-22 15:05:35.964745,4220.25,1000,refund,Houston,0
74839,2024-06-20 16:42:35.913559,3487.45,55,purchase,Los Angeles,0
36684,2024-07-09 01:51:35.659300,156.02,738,purchase,San Antonio,0
44611,2024-02-18 14:20:35.715672,2095.26,539,refund,Houston,0
30742,2024-05-11 22:24:35.612178,3994.78,325,purchase,Dallas,1
24219,2024-09-03 12:19:35.584888,3524.06,648,purchase,New York,0
55887,2024-03-28 02:22:35.804935,524.69,95,purchase,San Diego,0
14517,2024-06-25 22:48:35.534290,3662.85,354,refund,Phoenix,0
81954,2024-05-28 06:33:35.946135,2383.25,746,refund,Dallas,0
2795,2024-02-26 03:40:35.484275,3998.62,873,purchase,Los Angeles,0
36602,2023-12-16 11:43:35.658836,4897.21,652,refund,San Diego,0
12531,2023-12-30 08:46:35.526304,3839.61,461,purchase,Dallas,0
53683,2024-05-05 17:12:35.790085,1326.71,205,purchase,San Antonio,0
49616,2024-02-11 20:01:35.747655,3485.23,861,refund,Houston,0
34146,2024-01-07 04:56:35.634800,1487.77,115,purchase,Los Angeles,0
78061,2024-09-05 23:27:35.929062,4609.5,578,purchase,Chicago,0
85081,2023-11-18 21:48:35.957986,1443.09,578,purchase,Phoenix,0
81621,2023-12-22 11:48:35.944974,1232.5,755,purchase,Los Angeles,0
62229,2024-05-26 11:16:35.839272,3376.16,471,purchase,Philadelphia,0
3458,2024-01-05 06:30:35.487249,1842.37,858,purchase,Los Angeles,0
83463,2023-12-27 16:15:35.951929,740.74,418,purchase,Houston,0
14685,2023-12-08 07:40:35.534986,1933.2,785,refund,Los Angeles,0
85262,2024-08-27 18:11:35.958637,877.26,276,refund,San Antonio,0
30919,2024-07-17 03:53:35.613670,1871.87,449,refund,Phoenix,0
20764,2024-08-26 05:57:35.561654,1942.45,183,refund,New York,0
7892,2024-05-01 11:41:35.506799,418.09,59,refund,San Diego,1
37534,2024-10-17 14:39:35.664764,4263.49,813,purchase,Chicago,0
71337,2024-03-30 14:23:35.895058,3005.22,664,refund,San Jose,0
94973,2024-03-09 00:05:36.006103,3107.97,743,purchase,San Antonio,0
